Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
18;Nordland;1820;Alstahaug;;;RØDT;Rødt;8,2;5641;62;212;274;0,7;4,4;2;0;
18;Nordland;1820;Alstahaug;;;SP;Senterpartiet;10,9;5641;67;299;366;-4,8;-0,2;3;0;
18;Nordland;1820;Alstahaug;;;KRF;Kristelig Folkeparti;2,2;5641;22;52;74;0,2;0,3;0;0;
18;Nordland;1820;Alstahaug;;;V;Venstre;9,8;5641;97;233;330;7,7;7,8;3;0;
18;Nordland;1820;Alstahaug;;;H;Høyre;21,2;5641;188;523;711;-1,8;9,1;6;0;
18;Nordland;1820;Alstahaug;;;FRP;Fremskrittspartiet;13;5641;114;324;438;-2,5;-10,3;4;0;
18;Nordland;1822;Leirfjord;;;A;Det norske Arbeiderparti;39,8;1667;116;289;405;-0,6;3,3;7;0;
18;Nordland;1822;Leirfjord;;;SV;Sosialistisk Venstreparti;9,6;1667;26;72;98;-0,9;3,2;2;0;
18;Nordland;1822;Leirfjord;;;RØDT;Rødt;4,6;1667;16;31;47;1;1,7;1;0;
18;Nordland;1822;Leirfjord;;;SP;Senterpartiet;29,3;1667;69;229;298;12;11;6;0;
18;Nordland;1822;Leirfjord;;;FRP;Fremskrittspartiet;16,6;1667;40;129;169;-1,4;-7;3;0;
18;Nordland;1824;Vefsn;;;A;Det norske Arbeiderparti;43,8;10456;919;1765;2684;-1,5;-2,1;15;0;
18;Nordland;1824;Vefsn;;;SV;Sosialistisk Venstreparti;3,5;10456;89;125;214;-4,9;-3;1;0;
18;Nordland;1824;Vefsn;;;RØDT;Rødt;9,3;10456;203;365;568;-0,1;7,1;3;0;
18;Nordland;1824;Vefsn;;;SP;Senterpartiet;7,3;10456;102;342;444;-1,1;-1,3;3;0;
18;Nordland;1824;Vefsn;;;KRF;Kristelig Folkeparti;2,8;10456;60;112;172;-0,5;0;1;0;
18;Nordland;1824;Vefsn;;;V;Venstre;5,5;10456;114;224;338;2;3,6;2;0;
18;Nordland;1824;Vefsn;;;H;Høyre;12;10456;237;495;732;7,1;3;4;0;
18;Nordland;1824;Vefsn;;;FRP;Fremskrittspartiet;15,9;10456;320;651;971;-0,9;-6,5;6;0;
18;Nordland;1825;Grane;;;A;Det norske Arbeiderparti;53,8;1180;90;296;386;-0,7;6,2;9;0;
18;Nordland;1825;Grane;;;SP;Senterpartiet;35,2;1180;41;212;253;35,2;16,1;6;0;
18;Nordland;1825;Grane;;;FRP;Fremskrittspartiet;11;1180;26;53;79;2,2;-8,1;2;0;
18;Nordland;1826;Hattfjelldal;;;A;Det norske Arbeiderparti;43,5;1129;71;253;324;-13,7;6,3;7;0;
18;Nordland;1826;Hattfjelldal;;;SV;Sosialistisk Venstreparti;9,9;1129;18;56;74;2;4,7;2;0;
18;Nordland;1826;Hattfjelldal;;;SP;Senterpartiet;46,5;1129;64;282;346;11,7;11,8;8;0;
18;Nordland;1827;Dønna;;;A;Det norske Arbeiderparti;32,8;1114;60;185;245;2,7;-1,4;6;0;
18;Nordland;1827;Dønna;;;SV;Sosialistisk Venstreparti;17,1;1114;37;91;128;6,6;10;3;0;
18;Nordland;1827;Dønna;;;SP;Senterpartiet;12,7;1114;16;79;95;-0,7;-6,6;2;0;
18;Nordland;1827;Dønna;;;H;Høyre;14,8;1114;28;83;111;2,2;6,2;2;0;
18;Nordland;1827;Dønna;;;FRP;Fremskrittspartiet;9,2;1114;14;55;69;-13,3;-10,4;2;0;
18;Nordland;1827;Dønna;;;KYST;Kystpartiet;13,4;1114;19;81;100;5,9;8,9;2;0;
18;Nordland;1828;Nesna;;;A;Det norske Arbeiderparti;26,6;1322;66;172;238;3,7;-7;4;0;
18;Nordland;1828;Nesna;;;SV;Sosialistisk Venstreparti;12,7;1322;21;93;114;-5,6;2,2;2;0;
18;Nordland;1828;Nesna;;;SP;Senterpartiet;16;1322;31;112;143;-1,8;0,9;3;0;
18;Nordland;1828;Nesna;;;V;Venstre;5,4;1322;11;37;48;-7,9;1,4;1;0;
18;Nordland;1828;Nesna;;;H;Høyre;29,2;1322;58;204;262;19,9;20,8;5;0;
18;Nordland;1828;Nesna;;;FRP;Fremskrittspartiet;10,2;1322;27;64;91;-8,2;-10,7;2;0;
18;Nordland;1832;Hemnes;;;A;Det norske Arbeiderparti;35,4;3562;169;722;891;-10,4;-6,1;8;0;
18;Nordland;1832;Hemnes;;;SV;Sosialistisk Venstreparti;4,2;3562;24;82;106;-0,8;-3,2;1;0;
18;Nordland;1832;Hemnes;;;SP;Senterpartiet;15,1;3562;40;339;379;0,1;0;4;0;
18;Nordland;1832;Hemnes;;;KRF;Kristelig Folkeparti;2,7;3562;8;60;68;0;-0,4;0;0;
18;Nordland;1832;Hemnes;;;H;Høyre;20,6;3562;77;442;519;16,1;14;5;0;
18;Nordland;1832;Hemnes;;;FRP;Fremskrittspartiet;18,2;3562;54;403;457;-2,1;-1,6;4;0;
18;Nordland;1832;Hemnes;;;HEORD;Hemnes samfunnsparti;3,8;3562;34;61;95;1,6;3,8;1;0;
18;Nordland;1833;Rana;;;A;Det norske Arbeiderparti;36;19841;1208;3103;4311;6,8;-13,8;13;0;
18;Nordland;1833;Rana;;;SV;Sosialistisk Venstreparti;5,9;19841;195;513;708;-14,8;-3,9;2;0;
18;Nordland;1833;Rana;;;RØDT;Rødt;2,9;19841;103;246;349;0,5;1,2;1;0;
18;Nordland;1833;Rana;;;SP;Senterpartiet;7,1;19841;163;692;855;2,4;2,6;3;0;
18;Nordland;1833;Rana;;;KRF;Kristelig Folkeparti;2,3;19841;79;193;272;0,1;-0,1;1;0;
18;Nordland;1833;Rana;;;V;Venstre;3,8;19841;118;342;460;0,7;1,9;1;0;
18;Nordland;1833;Rana;;;H;Høyre;27,4;19841;676;2610;3286;19,3;18,9;10;0;
18;Nordland;1833;Rana;;;FRP;Fremskrittspartiet;10,2;19841;269;950;1219;-8,6;-10,4;4;0;
18;Nordland;1833;Rana;;;MR;Miljølisten Rana;4,4;19841;134;393;527;-6,3;4,4;2;0;
18;Nordland;1834;Lurøy;;;A;Det norske Arbeiderparti;43,9;1503;88;390;478;7,7;10,7;8;0;
18;Nordland;1834;Lurøy;;;SP;Senterpartiet;11,7;1503;15;112;127;-10,8;-3;2;0;
18;Nordland;1834;Lurøy;;;KRF;Kristelig Folkeparti;4,6;1503;19;31;50;-1;-1,5;1;0;
18;Nordland;1834;Lurøy;;;V;Venstre;3,2;1503;11;24;35;-0,8;1,4;0;0;
18;Nordland;1834;Lurøy;;;H;Høyre;14;1503;22;131;153;8,6;5,8;3;0;
18;Nordland;1834;Lurøy;;;FRP;Fremskrittspartiet;5,5;1503;12;48;60;5,5;-11,8;1;0;
18;Nordland;1834;Lurøy;;;KYST;Kystpartiet;7,9;1503;11;75;86;-13,6;-4,5;2;0;
18;Nordland;1834;Lurøy;;;LTV;Lovund Tverrpolitiske Liste;9,2;1503;12;88;100;4,2;9,2;2;0;
18;Nordland;1835;Træna;;;A;Det norske Arbeiderparti;29,4;329;21;49;70;-30,7;-0,2;3;0;
18;Nordland;1835;Træna;;;SPKRF;Senterpartiet/Kristelig Folkeparti;70,6;329;37;131;168;30,7;70,6;8;0;
18;Nordland;1836;Rødøy;;;SP;Senterpartiet;34,8;981;67;175;242;-0,1;15,3;6;0;
18;Nordland;1836;Rødøy;;;FRP;Fremskrittspartiet;9,8;981;25;43;68;9,8;-17,3;2;0;
18;Nordland;1836;Rødøy;;;KYST;Kystpartiet;27,7;981;56;137;193;15,4;24,3;4;0;
18;Nordland;1836;Rødøy;;;RFL;Rødøy fellesliste;17,8;981;34;90;124;-6,5;17,8;3;0;
18;Nordland;1836;Rødøy;;;STØKURS;Stø kurs;9,9;981;24;45;69;9,9;9,9;2;0;
18;Nordland;1837;Meløy;;;A;Det norske Arbeiderparti;26,4;5097;239;595;834;-7,2;-10,3;6;0;
18;Nordland;1837;Meløy;;;SV;Sosialistisk Venstreparti;4,4;5097;34;105;139;-0,9;-0,7;1;0;
18;Nordland;1837;Meløy;;;SP;Senterpartiet;10,6;5097;47;289;336;3,1;4;3;0;
18;Nordland;1837;Meløy;;;KRF;Kristelig Folkeparti;6,8;5097;64;152;216;-1;-1,2;2;0;
18;Nordland;1837;Meløy;;;V;Venstre;5,2;5097;28;136;164;2;2,9;1;0;
18;Nordland;1837;Meløy;;;H;Høyre;32,4;5097;201;823;1024;13,7;19,5;8;0;
18;Nordland;1837;Meløy;;;FRP;Fremskrittspartiet;14,2;5097;140;310;450;-1,5;-12;4;0;
18;Nordland;1838;Gildeskål;;;A;Det norske Arbeiderparti;27,5;1589;47;246;293;1,4;-7,5;5;0;
18;Nordland;1838;Gildeskål;;;SV;Sosialistisk Venstreparti;6,5;1589;16;53;69;-3,4;-0,8;1;0;
18;Nordland;1838;Gildeskål;;;SP;Senterpartiet;10,9;1589;18;98;116;-2;1,3;2;0;
18;Nordland;1838;Gildeskål;;;KRF;Kristelig Folkeparti;3,8;1589;6;34;40;-3,6;-2;0;0;
18;Nordland;1838;Gildeskål;;;V;Venstre;9,1;1589;14;83;97;0,7;6,1;2;0;
18;Nordland;1838;Gildeskål;;;H;Høyre;19,8;1589;37;174;211;2;10,1;3;0;
18;Nordland;1838;Gildeskål;;;FRP;Fremskrittspartiet;16,3;1589;29;145;174;-1,2;-10,5;3;0;
18;Nordland;1838;Gildeskål;;;MDG;Miljøpartiet De Grønne;1,2;1589;7;6;13;1,2;1;0;0;
18;Nordland;1838;Gildeskål;;;ARNØY;Arnøylista;5;1589;6;47;53;5;5;1;0;
18;Nordland;1839;Beiarn;;;A;Det norske Arbeiderparti;47,9;907;60;277;337;16,6;7,3;7;0;
18;Nordland;1839;Beiarn;;;SP;Senterpartiet;28,3;907;43;156;199;13,3;7,2;4;0;
18;Nordland;1839;Beiarn;;;BEBL;Beiarn Bygdeliste;23,8;907;44;123;167;-29,9;23,8;4;0;
18;Nordland;1840;Saltdal;;;A;Det norske Arbeiderparti;37,4;3705;147;766;913;-2,7;-3,7;10;0;
18;Nordland;1840;Saltdal;;;SV;Sosialistisk Venstreparti;7,1;3705;43;131;174;-2;-0,8;2;0;
18;Nordland;1840;Saltdal;;;SP;Senterpartiet;7,1;3705;19;154;173;-1,2;-0,9;2;0;
18;Nordland;1840;Saltdal;;;KRF;Kristelig Folkeparti;4,5;3705;18;91;109;0,5;0,9;1;0;
18;Nordland;1840;Saltdal;;;H;Høyre;31,9;3705;113;666;779;22,8;21,8;9;0;
18;Nordland;1840;Saltdal;;;FRP;Fremskrittspartiet;12;3705;35;257;292;-13,2;-13,8;3;0;
18;Nordland;1841;Fauske;;;A;Det norske Arbeiderparti;34,3;7523;381;1288;1669;5,8;-12,6;11;0;
18;Nordland;1841;Fauske;;;SV;Sosialistisk Venstreparti;3;7523;36;112;148;-3,4;-3,5;1;0;
18;Nordland;1841;Fauske;;;RØDT;Rødt;4,1;7523;37;164;201;4,1;3,1;1;0;
18;Nordland;1841;Fauske;;;SP;Senterpartiet;2,1;7523;20;81;101;-2,3;-2,3;0;0;
18;Nordland;1841;Fauske;;;KRF;Kristelig Folkeparti;2,2;7523;24;84;108;-0,4;0;1;0;
18;Nordland;1841;Fauske;;;V;Venstre;3,4;7523;26;140;166;-5;1;1;0;
18;Nordland;1841;Fauske;;;H;Høyre;19,3;7523;179;758;937;-2,9;8,2;6;0;
18;Nordland;1841;Fauske;;;FRP;Fremskrittspartiet;13,6;7523;140;522;662;-5,8;-11,2;4;0;
18;Nordland;1841;Fauske;;;AFI;Alt For Innbyggerne;2,4;7523;21;94;115;2,4;2,4;1;0;
18;Nordland;1841;Fauske;;;FLFA;Felleslista;15,6;7523;100;659;759;7,6;15,6;5;0;
18;Nordland;1845;Sørfold;;;A;Det norske Arbeiderparti;57,8;1590;93;498;591;2,2;5,9;12;0;
18;Nordland;1845;Sørfold;;;SV;Sosialistisk Venstreparti;6,2;1590;15;48;63;-4,1;0,9;1;0;
18;Nordland;1845;Sørfold;;;SP;Senterpartiet;13,7;1590;28;112;140;-2,7;4,3;3;0;
18;Nordland;1845;Sørfold;;;H;Høyre;13,9;1590;22;120;142;5,4;5,7;3;0;
18;Nordland;1845;Sørfold;;;FRP;Fremskrittspartiet;8,5;1590;12;75;87;-0,9;-12,3;2;0;
18;Nordland;1848;Steigen;;;A;Det norske Arbeiderparti;22,4;2068;88;223;311;1;-7,7;4;0;
18;Nordland;1848;Steigen;;;SV;Sosialistisk Venstreparti;4;2068;17;39;56;-5,1;-3,4;1;0;
18;Nordland;1848;Steigen;;;RØDT;Rødt;4,8;2068;25;42;67;4,8;1,5;1;0;
18;Nordland;1848;Steigen;;;SP;Senterpartiet;19,2;2068;81;185;266;-15,4;2,1;3;0;
18;Nordland;1848;Steigen;;;KRF;Kristelig Folkeparti;4,5;2068;26;36;62;-0,1;0;1;0;
18;Nordland;1848;Steigen;;;V;Venstre;17,3;2068;53;187;240;2,3;11;3;0;
18;Nordland;1848;Steigen;;;H;Høyre;6,9;2068;31;65;96;0,7;-0,3;1;0;
18;Nordland;1848;Steigen;;;FRP;Fremskrittspartiet;8,7;2068;38;83;121;-0,5;-13,4;1;0;
18;Nordland;1848;Steigen;;;PP;Pensjonistpartiet;12,1;2068;42;126;168;12,1;12,1;2;0;
18;Nordland;1849;Hamarøy;;;A;Det norske Arbeiderparti;35,5;1413;90;232;322;-7,2;0;6;0;
18;Nordland;1849;Hamarøy;;;SV;Sosialistisk Venstreparti;5;1413;10;35;45;-1,6;-3,1;1;0;
18;Nordland;1849;Hamarøy;;;SP;Senterpartiet;14,4;1413;28;103;131;-1;0,1;2;0;
18;Nordland;1849;Hamarøy;;;V;Venstre;23,3;1413;37;175;212;23,3;18,3;4;0;
18;Nordland;1849;Hamarøy;;;H;Høyre;21,8;1413;35;163;198;-0,6;10,5;4;0;
18;Nordland;1850;Tysfjord;;;A;Det norske Arbeiderparti;37,7;1653;176;298;474;7,4;-0,5;7;0;
18;Nordland;1850;Tysfjord;;;SV;Sosialistisk Venstreparti;4,6;1653;22;36;58;-2,3;-1,3;1;0;
18;Nordland;1850;Tysfjord;;;SP;Senterpartiet;8,3;1653;37;67;104;-8,5;0,5;1;0;
18;Nordland;1850;Tysfjord;;;HKVU;Felleslista for Høyre, Kristelig Folkeparti, Venstre og Uavhengige;27,3;1653;130;213;343;2,5;27,3;5;0;
18;Nordland;1850;Tysfjord;;;TPLTY;Tverrpolitisk liste for Tysfjord;14,4;1653;46;135;181;3,2;14,4;2;0;
18;Nordland;1850;Tysfjord;;;TYSBYG;Tysfjord bygdeliste;7,8;1653;41;57;98;7,8;7,8;1;0;
18;Nordland;1851;Lødingen;;;A;Det norske Arbeiderparti;21,1;1756;75;180;255;-1,4;-11,3;4;0;
18;Nordland;1851;Lødingen;;;SV;Sosialistisk Venstreparti;9,1;1756;31;79;110;-7,2;0,2;1;0;
18;Nordland;1851;Lødingen;;;SP;Senterpartiet;4,3;1756;12;40;52;-4;-3,8;1;0;
18;Nordland;1851;Lødingen;;;V;Venstre;10,8;1756;38;93;131;4,9;6,5;2;0;
18;Nordland;1851;Lødingen;;;H;Høyre;29;1756;95;256;351;16,1;11,5;5;0;
18;Nordland;1851;Lødingen;;;FRP;Fremskrittspartiet;25,8;1756;100;212;312;-8,2;1,4;4;0;
18;Nordland;1852;Tjeldsund;;;A;Det norske Arbeiderparti;23,8;1056;31;141;172;0,7;-11,3;4;0;
18;Nordland;1852;Tjeldsund;;;SP;Senterpartiet;4,1;1056;3;27;30;-2,4;-3;0;0;
18;Nordland;1852;Tjeldsund;;;H;Høyre;42,1;1056;43;262;305;11,3;26,4;7;0;
18;Nordland;1852;Tjeldsund;;;FRP;Fremskrittspartiet;9;1056;9;56;65;-7,4;-22,7;2;0;
18;Nordland;1852;Tjeldsund;;;BFKH;Bygdelista Fiskefjord - Kongsvik - Hårvik;4,4;1056;0;32;32;0,3;4,4;1;0;
18;Nordland;1852;Tjeldsund;;;HTL;Hinnøysiden tverrpolitiske liste;16,6;1056;31;89;120;-2,6;16,6;3;0;
18;Nordland;1853;Evenes;;;A;Det norske Arbeiderparti;23,8;1072;35;141;176;-4,4;-8;4;0;
18;Nordland;1853;Evenes;;;SV;Sosialistisk Venstreparti;4,5;1072;6;27;33;-4,9;-2;1;0;
18;Nordland;1853;Evenes;;;SP;Senterpartiet;10,2;1072;12;63;75;-9,7;-1,9;2;0;
18;Nordland;1853;Evenes;;;H;Høyre;55,3;1072;60;348;408;23,5;41,5;9;0;
18;Nordland;1853;Evenes;;;FRP;Fremskrittspartiet;6,2;1072;5;41;46;-4,5;-22;1;0;
18;Nordland;1854;Ballangen;;;A;Det norske Arbeiderparti;20,9;2087;64;210;274;-2,2;-11,1;4;0;
18;Nordland;1854;Ballangen;;;SP;Senterpartiet;24,3;2087;66;253;319;3,6;12,3;4;0;
18;Nordland;1854;Ballangen;;;KRF;Kristelig Folkeparti;4,6;2087;13;47;60;-4,5;-2,2;1;0;
18;Nordland;1854;Ballangen;;;V;Venstre;1,1;2087;5;9;14;-0,2;-0,1;0;0;
18;Nordland;1854;Ballangen;;;H;Høyre;38,3;2087;99;403;502;18,1;26,9;6;0;
18;Nordland;1854;Ballangen;;;FRP;Fremskrittspartiet;10,9;2087;39;104;143;-11,9;-18,8;2;0;
18;Nordland;1856;Røst;;;APRU;Fellesl. Ap, Rødt og uavhengige velgere;56,5;461;41;129;170;56,5;56,5;6;0;
18;Nordland;1856;Røst;;;SENTRUM;Sentrumslista (Kystpartiet, Venstre og partipolitisk uavhengige velgere;43,5;461;35;96;131;3,9;43,5;5;0;
18;Nordland;1857;Værøy;;;A;Det norske Arbeiderparti;24;554;21;60;81;-11,2;-12,7;3;0;
18;Nordland;1857;Værøy;;;KRF;Kristelig Folkeparti;14,8;554;15;35;50;0,5;4,9;2;0;
18;Nordland;1857;Værøy;;;FV;Felleslista for Værøy;61,2;554;61;146;207;10,6;61,2;8;0;
18;Nordland;1859;Flakstad;;;A;Det norske Arbeiderparti;12,7;1073;14;68;82;-12,3;-15,8;2;0;
18;Nordland;1859;Flakstad;;;SP;Senterpartiet;25,6;1073;28;137;165;13,2;4,4;4;0;
18;Nordland;1859;Flakstad;;;FRP;Fremskrittspartiet;7,9;1073;10;41;51;7,9;-12,3;1;0;
18;Nordland;1859;Flakstad;;;MDG;Miljøpartiet De Grønne;4,3;1073;5;23;28;0,6;1,7;1;0;
18;Nordland;1859;Flakstad;;;FDL;Flakstad distriktsliste;35,2;1073;29;198;227;-8,4;35,2;6;0;
18;Nordland;1859;Flakstad;;;FKBL;Fredvang, Krystad og Skjelfjord bygdeliste;14,1;1073;19;72;91;-1;14,1;3;0;
18;Nordland;1860;Vestvågøy;;;A;Det norske Arbeiderparti;29,2;8228;394;1005;1399;7,8;0,1;10;0;
18;Nordland;1860;Vestvågøy;;;SV;Sosialistisk Venstreparti;5,5;8228;82;180;262;-0,6;-2,9;2;0;
18;Nordland;1860;Vestvågøy;;;SP;Senterpartiet;12,3;8228;129;459;588;-4,7;0,9;4;0;
18;Nordland;1860;Vestvågøy;;;KRF;Kristelig Folkeparti;8,6;8228;116;297;413;-2;-1,5;3;0;
18;Nordland;1860;Vestvågøy;;;V;Venstre;2,6;8228;32;93;125;1,2;0,9;1;0;
18;Nordland;1860;Vestvågøy;;;H;Høyre;29,1;8228;332;1064;1396;7,4;18,4;10;0;
18;Nordland;1860;Vestvågøy;;;FRP;Fremskrittspartiet;10,8;8228;153;367;520;-4,7;-14,1;4;0;
18;Nordland;1860;Vestvågøy;;;MDG;Miljøpartiet De Grønne;2;8228;34;60;94;2;1,4;1;0;
18;Nordland;1865;Vågan;;;A;Det norske Arbeiderparti;33;6953;353;981;1334;0;-1,6;12;0;
18;Nordland;1865;Vågan;;;SV;Sosialistisk Venstreparti;4,3;6953;50;122;172;-1,2;-6,6;2;0;
18;Nordland;1865;Vågan;;;RØDT;Rødt;6,7;6953;73;196;269;-1,4;3,7;2;0;
18;Nordland;1865;Vågan;;;SP;Senterpartiet;7,9;6953;37;282;319;-0,3;1;3;0;
18;Nordland;1865;Vågan;;;KRF;Kristelig Folkeparti;1,7;6953;25;45;70;-0,6;-0,9;0;0;
18;Nordland;1865;Vågan;;;V;Venstre;5,3;6953;43;173;216;1,9;3,3;2;0;
18;Nordland;1865;Vågan;;;H;Høyre;30,9;6953;290;959;1249;10;17,7;11;0;
18;Nordland;1865;Vågan;;;FRP;Fremskrittspartiet;9;6953;131;231;362;-5,6;-15,9;3;0;
18;Nordland;1865;Vågan;;;KYST;Kystpartiet;1,2;6953;18;32;50;-2,7;-0,4;0;0;
18;Nordland;1866;Hadsel;;;A;Det norske Arbeiderparti;17,8;6190;128;561;689;-10,5;-21,4;5;0;
18;Nordland;1866;Hadsel;;;SV;Sosialistisk Venstreparti;3,7;6190;32;111;143;-0,6;-4,5;1;0;
18;Nordland;1866;Hadsel;;;RØDT;Rødt;2,5;6190;26;72;98;2,5;1,7;0;0;
18;Nordland;1866;Hadsel;;;SP;Senterpartiet;5,4;6190;31;177;208;-4,2;-2,3;1;0;
18;Nordland;1866;Hadsel;;;KRF;Kristelig Folkeparti;2,8;6190;31;77;108;-0,5;0,1;1;0;
18;Nordland;1866;Hadsel;;;V;Venstre;5;6190;49;145;194;1,1;2,8;1;0;
18;Nordland;1866;Hadsel;;;H;Høyre;9,7;6190;77;299;376;1,9;-2,3;3;0;
18;Nordland;1866;Hadsel;;;FRP;Fremskrittspartiet;35,4;6190;269;1102;1371;18,3;9,9;9;0;
18;Nordland;1866;Hadsel;;;HADSELFL;Hadsel Fellesliste;12,2;6190;100;372;472;-11,3;12,2;3;0;
18;Nordland;1866;Hadsel;;;MOS;Melbu og omegn samarbeidsliste;5,6;6190;31;186;217;5,6;5,6;1;0;
18;Nordland;1867;Bø;;;SV;Sosialistisk Venstreparti;4,9;2181;16;57;73;-1;-0,8;1;0;
18;Nordland;1867;Bø;;;SP;Senterpartiet;12,6;2181;50;139;189;-16,4;-0,6;2;0;
18;Nordland;1867;Bø;;;V;Venstre;10,9;2181;44;119;163;0,9;8;2;0;
18;Nordland;1867;Bø;;;FRP;Fremskrittspartiet;7,9;2181;39;79;118;-3,2;-22;2;0;
18;Nordland;1867;Bø;;;BØHAP;Høyre og Det Norske Arbeiderparti;63,7;2181;238;716;954;63,7;63,7;12;0;
18;Nordland;1868;Øksnes;;;A;Det norske Arbeiderparti;32,6;3386;157;481;638;8,7;-0,7;7;0;
18;Nordland;1868;Øksnes;;;SV;Sosialistisk Venstreparti;6,7;3386;38;93;131;6,7;-0,4;1;0;
18;Nordland;1868;Øksnes;;;SP;Senterpartiet;6,4;3386;32;93;125;-3,1;-2,3;1;0;
18;Nordland;1868;Øksnes;;;KRF;Kristelig Folkeparti;7;3386;32;105;137;-1,2;0,5;2;0;
18;Nordland;1868;Øksnes;;;H;Høyre;15,1;3386;62;234;296;10,7;2,6;3;0;
18;Nordland;1868;Øksnes;;;FRP;Fremskrittspartiet;8,5;3386;41;125;166;-9,9;-18,9;2;0;
18;Nordland;1868;Øksnes;;;ØTL;Øksnes Tverrpolitiske liste;23,7;3386;100;365;465;-11,9;23,7;5;0;
18;Nordland;1870;Sortland;;;A;Det norske Arbeiderparti;29,5;7499;333;1014;1347;-3,4;-3;9;0;
18;Nordland;1870;Sortland;;;SV;Sosialistisk Venstreparti;4,7;7499;50;167;217;-2,5;-3,6;1;0;
18;Nordland;1870;Sortland;;;RØDT;Rødt;6,5;7499;57;241;298;2;4,9;2;0;
18;Nordland;1870;Sortland;;;SP;Senterpartiet;5,1;7499;36;196;232;-4,4;-3;1;0;
18;Nordland;1870;Sortland;;;KRF;Kristelig Folkeparti;2,1;7499;27;69;96;-1,5;-0,7;0;0;
18;Nordland;1870;Sortland;;;V;Venstre;2;7499;22;70;92;0,5;-0,1;0;0;
18;Nordland;1870;Sortland;;;H;Høyre;36,4;7499;313;1349;1662;15,1;21,6;10;0;
18;Nordland;1870;Sortland;;;FRP;Fremskrittspartiet;13,7;7499;187;439;626;-5,9;-14,3;4;0;
18;Nordland;1871;Andøy;;;A;Det norske Arbeiderparti;19,9;3901;105;394;499;-3,9;-16,1;5;0;
18;Nordland;1871;Andøy;;;SP;Senterpartiet;9;3901;29;196;225;-3,3;-1,6;2;0;
18;Nordland;1871;Andøy;;;KRF;Kristelig Folkeparti;3,7;3901;26;67;93;-0,3;1;1;0;
18;Nordland;1871;Andøy;;;V;Venstre;5,5;3901;23;114;137;-0,2;2,5;1;0;
18;Nordland;1871;Andøy;;;H;Høyre;38,1;3901;140;813;953;-1,6;21,9;9;0;
18;Nordland;1871;Andøy;;;FRP;Fremskrittspartiet;9;3901;36;190;226;-1,4;-13,9;2;0;
18;Nordland;1871;Andøy;;;AND;Andøylista;14,8;3901;55;315;370;14,8;14,8;3;0;
18;Nordland;1874;Moskenes;;;A;Det norske Arbeiderparti;11,6;854;11;42;53;-14,9;-30,3;2;0;
18;Nordland;1874;Moskenes;;;SV;Sosialistisk Venstreparti;16,4;854;26;49;75;9,8;8,7;3;0;
18;Nordland;1874;Moskenes;;;MKBYGD;Bygdelista i Moskenes;25,1;854;23;92;115;12,9;25,1;4;0;
18;Nordland;1874;Moskenes;;;MOSKFL;Moskenes fellesliste;46,9;854;54;161;215;0,3;46,9;8;0;
19;Troms Romsa;1901;Harstad;;;A;Det norske Arbeiderparti;28,9;18270;807;2583;3390;-1,6;-9,4;10;0;
19;Troms Romsa;1901;Harstad;;;SV;Sosialistisk Venstreparti;2,6;18270;70;230;300;-2,1;-3,5;1;0;
19;Troms Romsa;1901;Harstad;;;RØDT;Rødt;3,3;18270;95;286;381;-0,9;2,2;1;0;
19;Troms Romsa;1901;Harstad;;;SP;Senterpartiet;7,2;18270;125;722;847;-1,5;2,3;3;0;
19;Troms Romsa;1901;Harstad;;;KRF;Kristelig Folkeparti;3,7;18270;89;347;436;0,7;1,2;1;0;
19;Troms Romsa;1901;Harstad;;;V;Venstre;5,4;18270;119;517;636;2,7;3,5;2;0;
19;Troms Romsa;1901;Harstad;;;H;Høyre;14,4;18270;318;1366;1684;-8,6;-0,8;5;0;
19;Troms Romsa;1901;Harstad;;;FRP;Fremskrittspartiet;34;18270;779;3197;3976;11,2;5;12;0;
19;Troms Romsa;1901;Harstad;;;KYST;Kystpartiet;0,5;18270;12;49;61;0;-0,1;0;0;
19;Troms Romsa;1902;Tromsø;;;A;Det norske Arbeiderparti;26,4;52081;2343;6567;8910;-13,1;-10,2;11;0;
19;Troms Romsa;1902;Tromsø;;;SV;Sosialistisk Venstreparti;5,7;52081;560;1369;1929;-1,6;-4,5;2;0;
19;Troms Romsa;1902;Tromsø;;;RØDT;Rødt;7,2;52081;577;1840;2417;-0,8;4,7;3;0;
19;Troms Romsa;1902;Tromsø;;;SP;Senterpartiet;2,4;52081;157;657;814;-0,7;-2,9;1;0;
19;Troms Romsa;1902;Tromsø;;;KRF;Kristelig Folkeparti;3,1;52081;213;829;1042;-0,6;-0,4;1;0;
19;Troms Romsa;1902;Tromsø;;;V;Venstre;3,8;52081;324;967;1291;-0,4;0,5;2;0;
19;Troms Romsa;1902;Tromsø;;;H;Høyre;36;52081;2584;9587;12171;24,4;21,5;16;0;
19;Troms Romsa;1902;Tromsø;;;FRP;Fremskrittspartiet;13;52081;1092;3289;4381;-7,9;-9,7;6;0;
19;Troms Romsa;1902;Tromsø;;;KYST;Kystpartiet;0,5;52081;37;132;169;-0,4;-0,3;0;0;
